-0.023061,0.0034408,-0.12287,0.088828
0.051885,0.005881,-0.042648,0.17321
-0.21871,0.049691,-0.28973,-0.11697
-0.0007376,0.01006,-0.17314,0.22553
0.013978,0.0030963,-0.081986,0.13203
-0.027591,0.0019733,-0.10049,0.036145
0.05734,0.010608,-0.087079,0.25199
0.004822,0.0041443,-0.10704,0.14938
0.054127,0.0066469,-0.047188,0.18968
0.10686,0.042054,-0.1874,0.49011
-0.020028,0.002581,-0.10729,0.073177
0.051868,0.0063288,-0.048768,0.18661
0.021531,0.026335,-0.26562,0.37541
-0.0021216,0.0046412,-0.11995,0.15188
0.09783,0.028136,-0.1298,0.40364
-0.010838,0.0010034,-0.066731,0.048856
0.071743,0.030909,-0.19854,0.43524
-0.00062575,0.0010123,-0.056473,0.070162
0.0073217,0.0063221,-0.13133,0.18484
0.042847,0.0099813,-0.10917,0.24571
0.026937,0.0050535,-0.08314,0.17705
-0.24621,0.063838,-0.33624,-0.11064
0.0035145,0.0022129,-0.080109,0.10665
-0.034209,0.0050649,-0.15353,0.087655
0.04772,0.0043866,-0.030353,0.14307
-0.34365,0.12785,-0.49962,-0.12
0.0035045,0.0086363,-0.15629,0.21149
0.01698,0.0039158,-0.087715,0.1524
0.005605,0.065995,-0.43752,0.58388
0.0050566,0.0034168,-0.1012,0.12759
-0.15245,0.13121,-0.75878,0.54134
-0.01694,0.0042933,-0.13239,0.11684
0.022384,0.0016525,-0.033312,0.097583
0.0048474,0.0016838,-0.064944,0.097595
0.01126,0.011911,-0.17288,0.25731
0.018908,0.001792,-0.045041,0.1051
-0.17221,0.084883,-0.62144,0.29278
0.017509,0.0020183,-0.052748,0.11217
-0.019484,0.0016106,-0.091575,0.045264
0.0071564,0.004278,-0.10618,0.15339
-0.022979,0.0019304,-0.095606,0.048561
0.063067,0.0071632,-0.032042,0.18254
-0.046031,0.0091542,-0.20156,0.12398
-0.09463,0.022424,-0.31589,0.13414
0.078534,0.013391,-0.063805,0.25776
0.0074227,0.0017238,-0.063254,0.099911
0.15369,0.039088,-0.057764,0.41274
0.040016,0.019002,-0.18371,0.33814
-0.0084303,0.0028839,-0.10683,0.099842
-0.037402,0.0043834,-0.13929,0.073687
0.007632,0.0026782,-0.080355,0.12424
-0.0039402,0.0014053,-0.072482,0.073555
0.010343,0.0072223,-0.13333,0.19981
-0.0077856,0.0013541,-0.075138,0.06486
-0.063814,0.0095498,-0.20935,0.07627
0.031874,0.0035192,-0.051819,0.14448
-0.021257,0.018475,-0.25603,0.27942
-0.0080818,0.0023004,-0.092319,0.095883
0.059844,0.010706,-0.082587,0.25127
-0.046778,0.00625,-0.17131,0.075342
0.068983,0.009911,-0.050569,0.22364
0.022112,0.0033752,-0.069651,0.14474
0.12608,0.044478,-0.16018,0.48357
0.037077,0.0042249,-0.052525,0.1586
0.026527,0.0025408,-0.044068,0.12245
-0.19569,0.07888,-0.645,0.16375
-0.0042602,0.002319,-0.08957,0.10135
0.020522,0.0063328,-0.11167,0.19458
0.10716,0.035344,-0.15198,0.45506
0.025509,0.0039547,-0.072214,0.15695
-0.0046912,0.0027276,-0.095727,0.11188
0.013045,0.00056052,-0.01968,0.056748
-0.044329,0.0080742,-0.18986,0.11612
-0.002587,0.0036645,-0.10745,0.13395
-0.02826,0.014231,-0.23637,0.22505
-0.083708,0.018079,-0.28935,0.11584
-0.0012621,0.001009,-0.057278,0.069153
0.029338,0.010653,-0.1412,0.25256
-0.0091151,0.015213,-0.2309,0.25793
-0.022995,0.0042744,-0.13678,0.10254
-0.0086392,0.0061184,-0.15174,0.153
-0.0089252,0.0013895,-0.073493,0.070494
0.010961,0.006802,-0.12725,0.19539
-0.41607,0.17991,-0.55232,-0.22061
0.038219,0.029384,-0.25861,0.40685
0.08181,0.018014,-0.096433,0.31828
-0.0029323,0.00031756,-0.033908,0.036236
-0.027973,0.023211,-0.29308,0.29576
-0.03689,0.0056216,-0.15631,0.10098
-0.089068,0.021513,-0.30922,0.14507
-0.075976,0.014812,-0.25652,0.11142
0.26362,0.091434,-0.013106,0.54515
-0.44317,0.20181,-0.57761,-0.29669
-0.035646,0.021396,-0.29034,0.27337
0.67259,0.61822,-0.084271,1.4552
-0.001307,0.0038219,-0.11664,0.12411
0.073111,0.026625,-0.17339,0.39736
