0,0.89135,0.76248,0.75896,0.65598,0.98967,0.42452,0.8406,0.92958,0.38163,0.8102,0.8762,0.83344,0.82274,0.23782,0.98489,0.35242,0.97294,0.94057,0.82412,0.79373,0.63628,0.94487,0.64569,0.88266,0.81082,0.63726,0.43199,0.75378,0.96835,0.47873,0.72786,0.96791,0.68701,0.81831,0.86055,0.3515,0.69098,0.88361,0.87684,0.72824,0.98102,0.57659,0.42201,0.93266,0.78546,0.82357,0.60164,0.82812,0.9072,0.7309,0.62276,0.64142,0.71383,0.86339,0.86576,0.92552,0.7256,0.70264,0.95578,0.41413,0.14019,0.67491,0.8211,0.76311,0.50937,0.75021,0.65568,0.54541,0.64462,0.804,0.92016,0.71819,0.87749,0.54195,0.54534,0.85911,0.80612,0.49311,0.93475,0.62608,0.96443,0.7563,0.45487,0.41458,0.88001,0.98856,0.41107,0.60808,0.84601,0.56248,0.72574,0.50381,0.43417,0.36242,0.8511,0.50929
0.10865,0,0.29956,0.37144,0.24578,0.91181,0.090649,0.46689,0.64953,0.12179,0.34565,0.48619,0.46768,0.42819,0.037676,0.87453,0.11528,0.81065,0.68671,0.44723,0.35889,0.1678,0.69127,0.20692,0.44352,0.41718,0.25814,0.09896,0.41589,0.78023,0.21458,0.3201,0.76965,0.20599,0.41841,0.40834,0.10079,0.21071,0.4751,0.53515,0.24982,0.85686,0.18738,0.13123,0.65711,0.29191,0.42082,0.27515,0.4239,0.58641,0.23733,0.17541,0.24825,0.22642,0.5133,0.48265,0.59866,0.25216,0.26655,0.7512,0.072259,0.0089313,0.33597,0.36442,0.30328,0.18481,0.30345,0.24739,0.18631,0.19283,0.37083,0.56437,0.30608,0.53979,0.18085,0.15158,0.42203,0.43053,0.18184,0.67021,0.26978,0.76712,0.3309,0.092763,0.15563,0.54502,0.90554,0.13586,0.17699,0.52186,0.21481,0.29021,0.11226,0.15208,0.1211,0.45309,0.16655
0.23752,0.70044,0,0.53649,0.40383,0.95818,0.19298,0.64113,0.79767,0.20246,0.5595,0.67981,0.63627,0.60885,0.088337,0.94017,0.18817,0.9041,0.82326,0.61935,0.55295,0.34535,0.82969,0.37405,0.66963,0.59473,0.40234,0.20207,0.55959,0.88842,0.30864,0.48853,0.88458,0.39844,0.60075,0.63267,0.17556,0.40363,0.68267,0.70158,0.44973,0.92937,0.32645,0.22335,0.80377,0.51387,0.60588,0.39817,0.61087,0.75051,0.44511,0.34217,0.39793,0.42741,0.68074,0.66879,0.77463,0.4493,0.44262,0.86335,0.17548,0.034409,0.47106,0.57732,0.50238,0.29628,0.49344,0.40467,0.31182,0.36502,0.56655,0.75633,0.47481,0.70424,0.30652,0.28759,0.63683,0.59842,0.28794,0.81088,0.40489,0.87907,0.51232,0.2068,0.24074,0.70866,0.95473,0.22343,0.33523,0.67248,0.33931,0.47066,0.24171,0.24413,0.19607,0.64303,0.28271
0.24104,0.62856,0.46351,0,0.38487,0.90978,0.19885,0.58909,0.72827,0.20025,0.51043,0.61505,0.58633,0.55991,0.096444,0.87954,0.18573,0.8378,0.75392,0.57093,0.50944,0.33481,0.75732,0.35928,0.59427,0.54854,0.38327,0.20726,0.52244,0.81601,0.29511,0.45792,0.80718,0.37884,0.55262,0.56647,0.17601,0.38317,0.61184,0.64271,0.42125,0.87026,0.31742,0.2212,0.73367,0.47103,0.55633,0.37807,0.56008,0.68375,0.4164,0.3322,0.37963,0.4024,0.62474,0.60873,0.69586,0.4212,0.4176,0.79815,0.18457,0.042596,0.4435,0.52534,0.46574,0.2876,0.45958,0.38558,0.30331,0.35155,0.52055,0.67393,0.44592,0.64559,0.29878,0.28408,0.57306,0.55366,0.27937,0.74233,0.38501,0.80808,0.47694,0.21287,0.23382,0.64954,0.9061,0.21993,0.32613,0.62204,0.3268,0.44127,0.24464,0.23865,0.19302,0.58622,0.27692
0.34402,0.75422,0.59617,0.61513,0,0.95435,0.28588,0.7055,0.82779,0.26893,0.64654,0.73853,0.70031,0.68031,0.14621,0.93735,0.24818,0.90914,0.84733,0.68713,0.63766,0.46139,0.85175,0.48009,0.73129,0.66798,0.49049,0.29365,0.62552,0.89578,0.36884,0.57616,0.89151,0.51098,0.67404,0.70398,0.24133,0.51539,0.74103,0.75351,0.55528,0.92992,0.42389,0.29849,0.83255,0.61189,0.67879,0.47159,0.68317,0.79193,0.55377,0.45365,0.49023,0.53745,0.73674,0.72944,0.80913,0.55397,0.54095,0.8786,0.27255,0.072389,0.54321,0.66043,0.59773,0.37645,0.58791,0.50028,0.40163,0.47514,0.64898,0.79484,0.56468,0.75541,0.39735,0.39001,0.70671,0.66848,0.3645,0.83798,0.48648,0.88922,0.60074,0.30735,0.30388,0.75889,0.95172,0.2933,0.44335,0.72632,0.42332,0.56587,0.34782,0.31459,0.25685,0.70952,0.36984
0.010329,0.088185,0.04182,0.090202,0.045643,0,0.010587,0.11821,0.20217,0.026018,0.045063,0.098259,0.12457,0.098446,0.0041849,0.39234,0.025677,0.33251,0.23058,0.1135,0.064229,0.014129,0.22103,0.028754,0.046018,0.097571,0.056494,0.012876,0.12433,0.27877,0.059499,0.067922,0.24286,0.019216,0.0937,0.046752,0.019847,0.020276,0.075166,0.14957,0.027858,0.40296,0.032258,0.026353,0.20519,0.026956,0.091803,0.073284,0.090933,0.16389,0.021159,0.019362,0.050224,0.021246,0.14161,0.10829,0.13142,0.029902,0.044529,0.29804,0.0055976,0.00022753,0.093878,0.050303,0.043755,0.040638,0.049236,0.046559,0.03634,0.022644,0.066549,0.096814,0.062538,0.15385,0.034345,0.021188,0.059737,0.11117,0.041305,0.22121,0.065323,0.27964,0.063849,0.0089708,0.037863,0.15641,0.49826,0.029371,0.022484,0.16506,0.0476,0.050346,0.011181,0.03426,0.027342,0.095861,0.0322
0.57548,0.90935,0.80702,0.80115,0.71412,0.98941,0,0.8692,0.94005,0.44536,0.84568,0.89772,0.86312,0.85494,0.30047,0.98488,0.41317,0.97488,0.94884,0.85568,0.832,0.70116,0.95205,0.70733,0.9021,0.8451,0.69475,0.50656,0.79292,0.97081,0.53185,0.7758,0.97015,0.74484,0.85142,0.88514,0.41635,0.74816,0.90325,0.89827,0.7792,0.98179,0.6429,0.48886,0.94247,0.82614,0.85578,0.65556,0.8595,0.92233,0.78179,0.68839,0.69995,0.7675,0.88747,0.88955,0.93613,0.77686,0.75601,0.96124,0.49163,0.1992,0.72292,0.85431,0.80746,0.57332,0.79644,0.71377,0.61133,0.70743,0.84036,0.93154,0.76784,0.89876,0.60858,0.61607,0.88416,0.84051,0.5562,0.94423,0.68196,0.96777,0.80074,0.53152,0.47394,0.90079,0.98849,0.47533,0.67454,0.87237,0.62445,0.77604,0.57894,0.4974,0.42317,0.87793,0.57674
0.1594,0.5331,0.35887,0.4109,0.29449,0.88177,0.1308,0,0.65539,0.14808,0.40366,0.52084,0.49919,0.46712,0.058676,0.84194,0.13857,0.78909,0.68633,0.48178,0.40933,0.2335,0.68924,0.26356,0.48907,0.45631,0.29988,0.13849,0.44389,0.76084,0.2385,0.36565,0.74889,0.27329,0.45887,0.45992,0.12643,0.27763,0.51312,0.55895,0.31475,0.83061,0.23388,0.16196,0.66159,0.35943,0.46177,0.30646,0.46502,0.60303,0.30682,0.23548,0.29323,0.29465,0.53973,0.51657,0.61209,0.31577,0.32044,0.74126,0.11523,0.021024,0.36714,0.41971,0.36168,0.21917,0.35855,0.29561,0.22682,0.25321,0.42039,0.58394,0.35309,0.56281,0.22198,0.20058,0.46963,0.46544,0.21404,0.67273,0.30663,0.75146,0.38012,0.13836,0.18073,0.56722,0.8774,0.16399,0.23313,0.54339,0.25214,0.34329,0.16283,0.18071,0.14479,0.49152,0.20508
0.070422,0.35047,0.20233,0.27173,0.17221,0.7978,0.059947,0.3446,0,0.087091,0.23193,0.34681,0.34815,0.31081,0.024814,0.73434,0.083002,0.66328,0.53765,0.33006,0.25057,0.10753,0.53602,0.13952,0.29242,0.30358,0.18567,0.066208,0.31595,0.6216,0.16042,0.22897,0.60088,0.13321,0.30244,0.2711,0.071167,0.13666,0.32808,0.40243,0.16437,0.72262,0.12979,0.092951,0.50641,0.18886,0.3029,0.20445,0.30433,0.44176,0.15289,0.11528,0.17616,0.14652,0.38489,0.34953,0.43519,0.16706,0.18407,0.6078,0.046099,0.0054504,0.25184,0.24635,0.20566,0.13283,0.20883,0.17363,0.13138,0.12756,0.25907,0.39633,0.21765,0.40739,0.12706,0.10225,0.28676,0.31858,0.13135,0.52174,0.19709,0.61219,0.23338,0.060231,0.11371,0.41186,0.7916,0.097347,0.11804,0.40132,0.1544,0.2015,0.073076,0.10971,0.087366,0.32504,0.11732
0.61837,0.87821,0.79753,0.79975,0.73107,0.97397,0.55464,0.85192,0.91291,0,0.82548,0.87045,0.84827,0.83936,0.36357,0.96503,0.46676,0.95156,0.9222,0.84168,0.81856,0.71672,0.92423,0.72385,0.86765,0.83223,0.7169,0.56085,0.79601,0.94489,0.5685,0.7789,0.94252,0.74893,0.83625,0.85463,0.47459,0.752,0.872,0.87638,0.77559,0.96178,0.67522,0.54273,0.91512,0.80855,0.83913,0.68313,0.84168,0.89575,0.77609,0.70826,0.72065,0.76598,0.86769,0.8655,0.90395,0.77421,0.76162,0.93721,0.54556,0.25591,0.7392,0.83243,0.79815,0.61631,0.79119,0.73083,0.64971,0.72292,0.82481,0.89714,0.77246,0.8772,0.64753,0.65303,0.85563,0.83058,0.6005,0.91776,0.70656,0.94195,0.7963,0.58128,0.52144,0.87895,0.97279,0.52808,0.69844,0.85916,0.65979,0.77684,0.62141,0.54666,0.47601,0.85558,0.62082
