0,0.13409,0.6065,0.33792,0.3885,0.46985,0.24743,0.36611,0.16477,0.17496,0.50547,0.16799,0.48038,0.34891,0.2001,0.39144,0.26998,0.29784,0.3691,0.22125,0.24078,0.57058,0.35587,0.59194,0.12218,0.57942,0.32636,0.33691,0.39633,0.47327,0.71535,0.51224,0.18316,0.27577,0.30451,0.22834,0.82255,0.25844,0.46984,0.33865,0.47596,0.11656,0.52789,0.74251,0.10745,0.28097,0.076347,0.28852,0.49563,0.52932,0.31227,0.40776,0.28446,0.41935,0.68526,0.19677,0.44545,0.37923,0.22248,0.55395,0.12323,0.27715,0.12055,0.21892,0.18287,0.85635,0.38857,0.29941,0.21373,0.27015,0.34375,0.20536,0.60862,0.33964,0.5237,0.74278,0.32176,0.31221,0.52055,0.53614,0.56076,0.34682,0.26661,0.792,0.46918,0.17294,0.27793,0.42476,0.52812,0.72761,0.70173,0.020242,0.96608,0.55178,0.018988,0.53012,0.21619
0.86591,0,0.93918,0.62502,0.78878,0.90785,0.55527,0.73822,0.52885,0.32471,0.88867,0.53918,0.65737,0.71614,0.39649,0.87455,0.44994,0.79903,0.70034,0.51899,0.61372,0.91095,0.7915,0.89951,0.5192,0.85618,0.63245,0.72555,0.51584,0.83511,0.78275,0.84455,0.66617,0.74615,0.57264,0.70675,0.89078,0.72302,0.90515,0.71616,0.90163,0.46617,0.82476,0.89964,0.35937,0.75073,0.22078,0.51116,0.867,0.88205,0.73732,0.85891,0.61273,0.87315,0.92302,0.62024,0.66075,0.80771,0.53323,0.88523,0.42422,0.6939,0.25462,0.63079,0.63033,0.92959,0.80917,0.64316,0.38985,0.67285,0.76541,0.7422,0.87185,0.73272,0.74999,0.91362,0.81575,0.59782,0.73683,0.86856,0.84154,0.82254,0.60034,0.95414,0.64023,0.41406,0.82255,0.63353,0.85281,0.88854,0.89996,0.069891,0.99603,0.73841,0.032053,0.86262,0.40939
0.3935,0.060816,0,0.26536,0.28112,0.33629,0.17549,0.26938,0.087388,0.13996,0.39176,0.088677,0.42842,0.25491,0.15464,0.25021,0.22472,0.16446,0.28351,0.15335,0.1537,0.46573,0.23963,0.49669,0.045752,0.49478,0.24987,0.23763,0.36202,0.37081,0.69291,0.41589,0.075211,0.15689,0.23823,0.11358,0.79686,0.14369,0.33777,0.24251,0.34767,0.049441,0.44112,0.68363,0.058385,0.1616,0.048283,0.23319,0.38763,0.42289,0.20409,0.27884,0.20521,0.28741,0.60454,0.10159,0.38479,0.26298,0.15161,0.4542,0.06354,0.17495,0.091229,0.12398,0.083865,0.82553,0.27415,0.21537,0.17172,0.17258,0.23356,0.077221,0.52599,0.23884,0.45657,0.67896,0.18749,0.24145,0.45632,0.43768,0.47629,0.21638,0.18726,0.72727,0.41916,0.12017,0.13014,0.3667,0.43292,0.66859,0.63208,0.011698,0.94738,0.49437,0.015999,0.43216,0.17052
0.66208,0.37498,0.73464,0,0.58651,0.66081,0.43338,0.55854,0.39618,0.27887,0.67105,0.402,0.57817,0.54282,0.33137,0.61626,0.38418,0.55314,0.54511,0.40677,0.45863,0.70865,0.57365,0.71714,0.38176,0.70021,0.49866,0.54152,0.46882,0.64023,0.75252,0.66198,0.4621,0.5255,0.46224,0.49323,0.85564,0.51028,0.65984,0.53858,0.66137,0.35476,0.66422,0.80654,0.29295,0.52917,0.1945,0.42487,0.66028,0.68015,0.53616,0.61809,0.47365,0.62761,0.77399,0.44721,0.56313,0.58907,0.41443,0.69401,0.33315,0.50569,0.2203,0.45886,0.44723,0.88759,0.59355,0.49286,0.33078,0.4945,0.5593,0.49884,0.72014,0.5454,0.63763,0.80875,0.56834,0.47724,0.63114,0.68068,0.68626,0.58069,0.46149,0.84408,0.56497,0.33575,0.55372,0.54143,0.67233,0.79496,0.78066,0.072992,0.97087,0.64798,0.029627,0.67601,0.34354
0.6115,0.21122,0.71888,0.41349,0,0.60476,0.32347,0.46709,0.24582,0.21142,0.62443,0.25085,0.52935,0.44714,0.24795,0.53052,0.31591,0.42814,0.4585,0.29325,0.33171,0.68101,0.47476,0.69112,0.2026,0.6649,0.40643,0.44018,0.42835,0.58035,0.73447,0.61247,0.29079,0.39456,0.37365,0.34238,0.84309,0.37342,0.6038,0.43896,0.60724,0.188,0.61667,0.79304,0.1607,0.4003,0.10725,0.34555,0.60783,0.6383,0.42329,0.53833,0.36784,0.55257,0.76538,0.29411,0.50468,0.4986,0.29755,0.65829,0.18719,0.38233,0.15182,0.31652,0.28318,0.87967,0.50653,0.3878,0.25733,0.37106,0.45715,0.3288,0.6914,0.44443,0.5887,0.79911,0.45364,0.38619,0.5823,0.63889,0.64622,0.47682,0.35018,0.84999,0.51627,0.22942,0.41706,0.4817,0.62706,0.77871,0.76615,0.030037,0.97871,0.6052,0.022071,0.63221,0.26384
0.53015,0.092155,0.66371,0.33919,0.39524,0,0.23811,0.36921,0.13111,0.17171,0.54132,0.13339,0.48637,0.34933,0.19534,0.39094,0.26943,0.26076,0.3732,0.20961,0.22189,0.61622,0.35265,0.63163,0.068269,0.60594,0.32607,0.33396,0.39871,0.49559,0.71832,0.53839,0.11544,0.24306,0.30344,0.17755,0.82754,0.22238,0.50046,0.33679,0.50866,0.074499,0.55003,0.76048,0.084948,0.24998,0.066113,0.28772,0.52568,0.56348,0.3,0.41783,0.27808,0.43306,0.72321,0.1556,0.452,0.38262,0.2095,0.59027,0.094207,0.25816,0.11545,0.18699,0.12954,0.86383,0.39486,0.29393,0.21092,0.25219,0.33917,0.1158,0.63696,0.33685,0.5354,0.76537,0.29546,0.31121,0.53109,0.56799,0.58496,0.33401,0.25731,0.82384,0.47445,0.16171,0.20871,0.4302,0.55611,0.74484,0.72659,0.016081,0.97518,0.5611,0.018627,0.5604,0.21259
0.75257,0.44473,0.82451,0.56662,0.67653,0.76189,0,0.64242,0.46749,0.31244,0.76525,0.47457,0.62376,0.62492,0.37507,0.71943,0.4264,0.65243,0.62165,0.47057,0.53578,0.79862,0.66743,0.8009,0.45515,0.77509,0.56848,0.62662,0.49885,0.7282,0.77076,0.74615,0.55092,0.61912,0.52382,0.58468,0.87548,0.60194,0.76063,0.62192,0.7611,0.42109,0.74115,0.85462,0.34308,0.62306,0.22379,0.47664,0.75159,0.77006,0.6256,0.71768,0.54566,0.72833,0.84559,0.52909,0.61743,0.68319,0.48034,0.78066,0.39231,0.59173,0.24918,0.54056,0.53146,0.91044,0.68698,0.56832,0.37079,0.57799,0.65015,0.59586,0.79325,0.6314,0.69691,0.86199,0.66832,0.54254,0.68774,0.76635,0.76107,0.67984,0.53357,0.89945,0.60885,0.38697,0.65705,0.59364,0.75573,0.84344,0.84032,0.082064,0.98482,0.69762,0.032421,0.76134,0.38712
0.63389,0.26178,0.73062,0.44146,0.53291,0.63079,0.35758,0,0.29279,0.22936,0.64618,0.29843,0.54507,0.48084,0.27109,0.56683,0.33536,0.47644,0.48847,0.32767,0.37325,0.69649,0.51243,0.70478,0.25925,0.68108,0.43651,0.47626,0.44012,0.60507,0.74023,0.63366,0.351,0.44267,0.40118,0.39648,0.84789,0.4228,0.62987,0.47409,0.6323,0.23834,0.63634,0.80092,0.19699,0.44782,0.12863,0.36905,0.6315,0.65803,0.46411,0.57154,0.40204,0.58455,0.77385,0.34537,0.52382,0.53373,0.3334,0.67585,0.22945,0.42537,0.16924,0.3642,0.33883,0.88374,0.54047,0.42258,0.27759,0.41335,0.49501,0.39255,0.70561,0.48062,0.60634,0.80643,0.49863,0.41506,0.59958,0.65862,0.66364,0.51784,0.3859,0.85319,0.53173,0.25942,0.47149,0.50079,0.64698,0.7873,0.77531,0.038705,0.97788,0.62013,0.023799,0.65194,0.28609
0.83523,0.47115,0.91261,0.60382,0.75418,0.86889,0.53251,0.70721,0,0.31621,0.85618,0.50935,0.64547,0.68584,0.38444,0.82916,0.43876,0.75014,0.67415,0.49753,0.58323,0.88326,0.75234,0.875,0.48579,0.83455,0.60933,0.69262,0.50853,0.80488,0.77849,0.81746,0.61901,0.70185,0.55356,0.6609,0.88619,0.67953,0.86659,0.68464,0.86424,0.43977,0.80132,0.88823,0.34417,0.70654,0.21419,0.49638,0.83572,0.85272,0.69997,0.81786,0.58744,0.83184,0.90501,0.58286,0.64576,0.7695,0.51035,0.85828,0.40372,0.65745,0.2476,0.59513,0.58913,0.92452,0.7721,0.616,0.37921,0.63835,0.72814,0.68604,0.85144,0.69922,0.73355,0.90109,0.76817,0.57691,0.72132,0.84145,0.81958,0.7778,0.57453,0.94258,0.62887,0.39856,0.76644,0.61923,0.82649,0.87685,0.8852,0.069108,0.99427,0.72538,0.031496,0.83549,0.39745
0.82504,0.67529,0.86004,0.72113,0.78858,0.82829,0.68756,0.77064,0.68379,0,0.83061,0.6882,0.73765,0.7614,0.57433,0.80896,0.59681,0.77971,0.7572,0.66949,0.71676,0.84716,0.78502,0.84972,0.68592,0.83857,0.72504,0.76351,0.61546,0.81342,0.82257,0.82255,0.73474,0.76388,0.69224,0.7489,0.90831,0.75583,0.82768,0.76049,0.82798,0.66287,0.82051,0.88915,0.59705,0.76563,0.46671,0.64981,0.82448,0.83351,0.76486,0.80821,0.71564,0.81296,0.87549,0.71977,0.74112,0.79227,0.67794,0.8392,0.63649,0.74817,0.45042,0.72364,0.72337,0.93203,0.79393,0.72974,0.55785,0.74047,0.77645,0.75661,0.84841,0.76612,0.79384,0.89121,0.78656,0.70686,0.78734,0.83239,0.83121,0.79141,0.71006,0.90947,0.72529,0.60648,0.7825,0.72378,0.82743,0.88266,0.8771,0.27803,0.98013,0.79105,0.069445,0.82997,0.57936
