0.13948,0.023402,0.051211,0.2663
0.06125,0.0046274,0.013335,0.11085
0.087751,0.0092814,0.023255,0.15315
0.084011,0.009619,0.010218,0.17238
0.10555,0.014142,0.020577,0.19634
0.017087,0.0004783,0.0011219,0.043755
0.15916,0.031334,0.053072,0.32571
0.067935,0.0063457,0.0077365,0.14158
0.045913,0.0030531,0.0042506,0.10234
0.17776,0.042223,0.032334,0.35309
0.079556,0.0075333,0.022672,0.13664
0.063325,0.0051176,0.011085,0.12009
0.068653,0.0066209,0.0073995,0.14717
0.072554,0.0070167,0.0097937,0.1454
0.23318,0.067333,0.080936,0.448
0.022418,0.00073329,0.0020479,0.050583
0.19096,0.049324,0.033148,0.38367
0.028945,0.0012903,0.0021814,0.069532
0.041943,0.0026173,0.0035886,0.096565
0.071095,0.0069715,0.0080686,0.14887
0.080401,0.0081044,0.016022,0.14803
0.11197,0.014617,0.042976,0.19075
0.041505,0.0024802,0.0038979,0.092052
0.10882,0.014386,0.029654,0.19161
0.066448,0.0050574,0.024297,0.10788
0.074623,0.0074709,0.0097686,0.15044
0.10858,0.015567,0.016175,0.21224
0.1572,0.030802,0.048864,0.31983
0.08297,0.010417,0.0064289,0.19404
0.032562,0.0015227,0.0032769,0.072091
0.15501,0.03504,0.014202,0.34173
0.091096,0.010849,0.013953,0.17674
0.03416,0.0015717,0.0045418,0.069944
0.1027,0.012293,0.03751,0.17235
0.073704,0.0071827,0.010461,0.14609
0.070617,0.0058038,0.023225,0.11744
0.18796,0.046831,0.039944,0.39637
0.10191,0.012126,0.036357,0.17107
0.063779,0.0049286,0.015596,0.11245
0.059307,0.0049954,0.0060419,0.12915
0.09488,0.010603,0.030465,0.16042
0.023649,0.00090798,0.0016255,0.060143
0.12182,0.018668,0.027287,0.22366
0.16246,0.034688,0.032007,0.31657
0.04509,0.0029397,0.0041785,0.10061
0.085657,0.0084496,0.03127,0.14029
0.072975,0.0069869,0.010919,0.14304
0.11702,0.019498,0.0117,0.25219
0.072287,0.0068204,0.011066,0.141
0.052782,0.0039044,0.0057,0.11299
0.095247,0.010483,0.035395,0.15714
0.11381,0.015423,0.037779,0.19753
0.10802,0.015096,0.018397,0.20558
0.098022,0.011167,0.035582,0.16343
0.062231,0.0054905,0.0062405,0.13495
0.064402,0.0054548,0.0093621,0.12706
0.051109,0.0033361,0.0087661,0.097224
0.095077,0.010715,0.029118,0.16214
0.097403,0.011789,0.021159,0.17658
0.034974,0.0019734,0.002458,0.088138
0.16117,0.031279,0.064024,0.31709
0.25011,0.068048,0.11741,0.34246
0.10019,0.014651,0.0092477,0.22379
0.077194,0.0071393,0.020825,0.1337
0.087449,0.0092586,0.022485,0.15337
0.13813,0.025331,0.021891,0.26846
0.089007,0.0097745,0.019998,0.16034
0.10555,0.014178,0.019876,0.19703
0.12866,0.021348,0.0245,0.2425
0.10957,0.014333,0.034499,0.18974
0.078487,0.0077231,0.015418,0.14459
0.054546,0.0036038,0.01329,0.096232
0.093194,0.011245,0.015488,0.17832
0.058877,0.0049664,0.0057547,0.12929
0.12944,0.021502,0.025604,0.24274
0.12891,0.020444,0.036372,0.23454
0.069672,0.0058083,0.018569,0.1207
0.074323,0.0076881,0.0081113,0.1571
0.14293,0.027381,0.021298,0.28114
0.043719,0.0028385,0.0036832,0.10045
0.1108,0.01676,0.013715,0.22602
0.033683,0.0016764,0.003023,0.077223
0.086625,0.0095748,0.01533,0.16327
0.15057,0.02752,0.055062,0.29851
0.16996,0.039661,0.022989,0.34186
0.058243,0.0048722,0.0057419,0.12862
0.017645,0.00053284,0.0010312,0.047178
0.16737,0.037368,0.029163,0.32777
0.11623,0.016319,0.03472,0.20451
0.063528,0.0061971,0.00488,0.15177
0.125,0.020742,0.019074,0.24415
0.092865,0.010776,0.019358,0.16967
0.13858,0.023154,0.049863,0.26351
0.16054,0.034607,0.025243,0.31521
0.18718,0.047442,0.031189,0.37356
0.067943,0.0059913,0.010778,0.13169
0.13736,0.024367,0.026819,0.25943
