0,0.96054,0.71954,0.93375,0.92285,0.99718,0.87813,0.94567,0.97691,0.14481,0.95976,0.97905,0.9523,0.96535,0.12228,0.99743,0.71318,0.98969,0.98762,0.96983,0.94848,0.6288,0.98429,0.92029,0.98313,0.70849,0.90926,0.2538,0.91525,0.99118,0.74498,0.92046,0.99134,0.74677,0.96736,0.95681,0.84214,0.63104,0.97403,0.97702,0.7777,0.99386,0.90017,0.83965,0.97331,0.90485,0.95783,0.30618,0.96131,0.97399,0.94724,0.51694,0.91793,0.91186,0.96854,0.9411,0.98907,0.76603,0.95097,0.97899,0.33198,0.23911,0.89114,0.9683,0.94699,0.84694,0.94066,0.78529,0.27962,0.53523,0.97343,0.98964,0.94798,0.96908,0.92206,0.91394,0.96952,0.95529,0.63585,0.9863,0.3262,0.99251,0.94762,0.41451,0.77119,0.9629,0.99659,0.80697,0.94609,0.94898,0.87686,0.94358,0.46006,0.86282,0.77422,0.96578,0.85651
0.039464,0,0.072451,0.35824,0.30486,0.89414,0.24249,0.37153,0.577,0.015975,0.4398,0.61304,0.42832,0.49896,0.001109,0.8996,0.076369,0.74923,0.70996,0.53579,0.38022,0.04466,0.66391,0.36584,0.65762,0.092365,0.30086,0.0039187,0.29474,0.75395,0.11082,0.28234,0.75125,0.071392,0.50936,0.47722,0.18307,0.023792,0.53601,0.59463,0.081677,0.81394,0.303,0.18001,0.53846,0.34895,0.43849,0.039315,0.49095,0.56595,0.38682,0.014991,0.326,0.27263,0.51675,0.37531,0.72369,0.079804,0.43618,0.62295,0.0038674,0.0010908,0.24584,0.5077,0.37657,0.20452,0.34899,0.20531,0.010418,0.017198,0.56498,0.73609,0.40937,0.52424,0.33004,0.33491,0.50219,0.43907,0.10472,0.69311,0.021781,0.78568,0.41521,0.023167,0.12576,0.49701,0.878,0.15985,0.41811,0.40775,0.22718,0.37466,0.027117,0.20891,0.12877,0.48749,0.22792
0.28046,0.92755,0,0.88335,0.86229,0.99352,0.79726,0.90448,0.95799,0.12106,0.9294,0.96149,0.91618,0.93835,0.029488,0.99393,0.51794,0.98009,0.97652,0.94614,0.90969,0.36765,0.97086,0.86375,0.96846,0.49548,0.84298,0.082015,0.84568,0.98252,0.56827,0.85896,0.98306,0.47204,0.942,0.92023,0.72687,0.35141,0.95432,0.95873,0.50603,0.98748,0.83259,0.72539,0.95291,0.82075,0.92505,0.2124,0.93131,0.95295,0.9088,0.25188,0.85825,0.84286,0.94376,0.89416,0.97886,0.49721,0.91386,0.96148,0.1138,0.059431,0.80133,0.94239,0.90798,0.74233,0.89572,0.66701,0.11312,0.26469,0.95196,0.97981,0.90823,0.94507,0.86228,0.85709,0.94659,0.92071,0.50084,0.97442,0.15756,0.98493,0.90774,0.16222,0.6153,0.93374,0.99239,0.67927,0.9051,0.90822,0.78473,0.90006,0.19655,0.75375,0.62366,0.93928,0.7657
0.066245,0.64176,0.11665,0,0.4437,0.93786,0.36502,0.52189,0.71974,0.02641,0.60013,0.74665,0.57703,0.64663,0.0032298,0.94088,0.12488,0.84609,0.82002,0.6775,0.53621,0.075347,0.78786,0.50583,0.78181,0.14167,0.43034,0.0094478,0.41963,0.85392,0.1705,0.41878,0.85347,0.11492,0.65747,0.6239,0.27818,0.045105,0.69155,0.72899,0.1296,0.88999,0.43357,0.22081,0.6887,0.46969,0.59194,0.05903,0.63765,0.75407,0.54542,0.029635,0.46106,0.47795,0.66275,0.55708,0.83235,0.12665,0.58321,0.75047,0.011138,0.0050407,0.3587,0.66209,0.53284,0.30565,0.50173,0.30359,0.018088,0.034504,0.70477,0.83995,0.55629,0.66992,0.46404,0.4716,0.66056,0.58694,0.16393,0.80741,0.034954,0.8722,0.58628,0.041288,0.19469,0.64163,0.92839,0.24507,0.5655,0.55162,0.29631,0.52542,0.047204,0.30939,0.19988,0.64166,0.33803
0.077146,0.69514,0.13771,0.5563,0,0.95908,0.40798,0.58066,0.81193,0.030917,0.66088,0.79675,0.63444,0.70295,0.0037867,0.96151,0.14696,0.88417,0.86174,0.73113,0.59686,0.088578,0.83471,0.56067,0.82867,0.16201,0.48338,0.011006,0.47224,0.92386,0.19711,0.47394,0.89313,0.13305,0.71363,0.67799,0.32002,0.052914,0.74911,0.77947,0.14994,0.92166,0.48613,0.31683,0.74471,0.51617,0.68249,0.067153,0.6935,0.76044,0.60576,0.035146,0.51509,0.5312,0.7191,0.61249,0.87434,0.14607,0.64012,0.79877,0.013125,0.0056729,0.40647,0.76433,0.59415,0.34921,0.56165,0.34309,0.021262,0.03979,0.75723,0.88038,0.61378,0.72445,0.51726,0.52573,0.71968,0.64359,0.18967,0.85096,0.041091,0.90746,0.62216,0.048822,0.22612,0.69724,0.95176,0.28185,0.62312,0.60843,0.3859,0.60505,0.055475,0.35248,0.23202,0.73847,0.3852
0.0028235,0.10586,0.0064815,0.062138,0.040919,0,0.02612,0.06009,0.14592,0.0019139,0.068546,0.16859,0.08508,0.11241,6.6648e-05,0.49704,0.0074595,0.29037,0.25481,0.14,0.055843,0.0030501,0.20534,0.061076,0.1868,0.014487,0.028551,0.00028872,0.052193,0.27258,0.01635,0.035909,0.25597,0.0057809,0.11562,0.094633,0.023129,0.00083894,0.1055,0.1719,0.0070139,0.36499,0.046089,0.021344,0.12336,0.060907,0.079314,0.0086461,0.10805,0.14406,0.051493,0.00074052,0.03123,0.048201,0.12241,0.076921,0.24744,0.0070535,0.085642,0.19433,0.00011942,4.2372e-06,0.039927,0.099695,0.051983,0.027406,0.046539,0.027092,0.0016723,0.00085675,0.14588,0.25595,0.077581,0.12732,0.057166,0.028321,0.090965,0.090486,0.012119,0.24147,0.0048468,0.32416,0.076215,0.0015355,0.015956,0.11534,0.47299,0.019904,0.077567,0.085573,0.030605,0.057373,0.001818,0.030705,0.015569,0.09646,0.029948
0.12187,0.75751,0.20274,0.63498,0.59202,0.97388,0,0.65987,0.87156,0.051758,0.7336,0.84793,0.70716,0.76768,0.014968,0.97597,0.21355,0.91777,0.90099,0.79154,0.67583,0.14249,0.87915,0.63557,0.87372,0.22537,0.56369,0.032793,0.55344,0.95446,0.26629,0.56031,0.92627,0.19683,0.77712,0.74208,0.39991,0.1095,0.81033,0.83303,0.21714,0.94692,0.56552,0.39779,0.80594,0.58552,0.76558,0.099993,0.75834,0.81723,0.68328,0.077607,0.59445,0.60653,0.78169,0.68245,0.91071,0.21111,0.71141,0.84859,0.041888,0.02532,0.48842,0.8349,0.67333,0.42909,0.64353,0.41446,0.044891,0.086076,0.81451,0.91591,0.68793,0.78701,0.59689,0.60338,0.7855,0.71509,0.25012,0.89186,0.069604,0.93648,0.69493,0.084271,0.29794,0.76166,0.969,0.3586,0.69483,0.68183,0.4692,0.69756,0.094897,0.43277,0.30534,0.8133,0.46504
0.054327,0.62847,0.095518,0.47811,0.41934,0.93991,0.34013,0,0.71064,0.02081,0.60248,0.73954,0.55922,0.6329,0.0013792,0.94345,0.075785,0.8453,0.81701,0.66475,0.52102,0.059129,0.78372,0.48611,0.77815,0.12227,0.4054,0.005539,0.39511,0.85412,0.14816,0.37597,0.87887,0.09541,0.64446,0.60979,0.2517,0.028791,0.71098,0.71978,0.10901,0.89141,0.41018,0.24803,0.69861,0.45233,0.57496,0.049578,0.62286,0.69784,0.53853,0.01802,0.43776,0.45721,0.65073,0.53999,0.8313,0.1062,0.56669,0.74389,0.005194,0.0012881,0.33234,0.64924,0.51894,0.27998,0.47888,0.28225,0.013446,0.021777,0.69531,0.83938,0.53755,0.65781,0.43986,0.44949,0.67509,0.56879,0.14374,0.80372,0.028553,0.87351,0.54487,0.03204,0.17008,0.62773,0.93089,0.2193,0.54828,0.53218,0.31158,0.50494,0.036368,0.28264,0.17476,0.62763,0.31259
0.023095,0.423,0.042007,0.28026,0.18807,0.85408,0.12844,0.28936,0,0.008789,0.35615,0.53934,0.3493,0.42065,0.00036971,0.85942,0.042301,0.68929,0.64563,0.45983,0.29807,0.024501,0.59496,0.28896,0.58638,0.059925,0.22688,0.0015809,0.22176,0.71846,0.071806,0.20483,0.68744,0.042573,0.43061,0.40438,0.12458,0.0081489,0.45652,0.52118,0.049446,0.76092,0.2293,0.1201,0.45928,0.28209,0.33342,0.026654,0.41293,0.48942,0.30411,0.0051541,0.24975,0.26643,0.43812,0.33699,0.65855,0.048076,0.35747,0.55127,0.0011597,0.00016498,0.17883,0.42052,0.29297,0.14179,0.26679,0.14883,0.0057877,0.0064725,0.48798,0.67192,0.33048,0.44725,0.25439,0.25907,0.41941,0.35924,0.066367,0.62621,0.015013,0.72876,0.33579,0.012932,0.080435,0.41855,0.83495,0.10604,0.33905,0.32927,0.1605,0.26079,0.014955,0.1457,0.081561,0.39252,0.16114
0.85519,0.98402,0.87894,0.97359,0.96908,0.99809,0.94824,0.97919,0.99121,0,0.98474,0.99164,0.98147,0.98666,0.47966,0.99814,0.87211,0.99543,0.99477,0.98832,0.98009,0.84228,0.99358,0.96794,0.99302,0.87516,0.9627,0.63914,0.96541,0.99604,0.88839,0.96798,0.99602,0.93725,0.98754,0.98261,0.92925,0.84429,0.9899,0.99102,0.94492,0.99691,0.95839,0.92804,0.98994,0.95967,0.98376,0.67084,0.98481,0.98974,0.97975,0.79824,0.96646,0.96413,0.98796,0.97622,0.99527,0.94177,0.98083,0.99162,0.7037,0.63868,0.95416,0.98781,0.97959,0.93159,0.97728,0.90817,0.64206,0.8032,0.98954,0.9954,0.97958,0.9881,0.96802,0.96534,0.98833,0.98263,0.80841,0.99425,0.65727,0.9964,0.97944,0.73586,0.89515,0.98541,0.9979,0.90914,0.97887,0.98006,0.94722,0.97802,0.76146,0.94028,0.89536,0.98692,0.93612
